Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
1,ii,,92814,0.229,5,5,1.0,0.7890300501653991,1.0,14.635072130432615,0.0,0.0,,0.0
5,ii-svd-blend,0.8,18192,0.556,5,5,1.0,0.5055461910370597,0.9932260328371724,14.680960369793672,0.3382701157891387,1.0,1,1.0
5,ii-svd-blend,1.0,18192,0.554,5,5,1.0,0.49332537334511223,0.995571037709914,14.715622090756977,0.3382701157891387,0.5,2,0.5
5,lucene-svd-blend,0.9,17630,0.527,5,5,1.0,0.47555530664657036,1.0,12.284945532683583,0.16280088460132638,0.25,4,0.25
5,lucene-svd-blend,0.7,18127,0.517,5,5,1.0,0.6064173796776812,0.9944848362778803,12.50028381172028,0.0,0.0,,0.0
1,ii,,92882,0.277,5,5,1.0,0.29269560270158357,0.9962252185556271,17.27722840240183,0.16886161272192163,0.13247863247863248,9,0.1111111111111111
5,ii-svd-blend,0.9,19114,0.459,5,5,1.0,0.5546323390255116,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,lucene-svd-blend,0.8,18127,0.517,5,5,1.0,0.6167662412903159,0.9944848362778803,12.50028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,18127,0.513,5,5,1.0,0.6422970542028589,0.9944848362778803,12.50028381172028,0.0,0.0,,0.0
1,ii,,93266,0.232,5,5,1.0,0.4589078891245186,0.9546318038144082,11.25028381172028,0.0,0.0,,0.0
5,ii-svd-blend,0.8,19114,0.458,5,5,1.0,0.5590880776279019,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,ii-svd-blend,1.0,19114,0.446,5,5,1.0,0.5512178125554701,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,lucene-svd-blend,0.7,18192,0.379,5,5,1.0,0.5003688587736561,0.995571037709914,14.715622090756977,0.3382701157891387,1.0,1,1.0
5,lucene-svd-blend,0.9,18127,0.506,5,5,1.0,0.6287567777364784,0.9944848362778803,12.50028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,18192,0.361,5,5,1.0,0.49750570560677815,0.995571037709914,14.715622090756977,0.3382701157891387,1.0,1,1.0
1,ii,,93619,0.24,5,5,1.0,0.5482969107337945,0.9667594066963875,16.55803155822425,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,18192,0.36,5,5,1.0,0.49332537334511223,0.995571037709914,14.715622090756977,0.3382701157891387,0.5,2,0.5
1,ii,,94333,0.133,5,5,1.0,0.7400351599971595,0.9626366141755612,15.461763525616098,0.05431597160990576,0.041666666666666664,24,0.041666666666666664
5,lucene-svd-blend,0.7,19114,0.28400000000000003,5,5,1.0,0.536829417648555,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,lucene-svd-blend,0.8,19114,0.28700000000000003,5,5,1.0,0.540608697955538,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,ii-svd-blend,0.9,19414,0.6910000000000001,5,5,1.0,0.7201027036238454,0.9883548720865531,15.662016721114163,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.9,18192,0.369,5,5,1.0,0.49515543367362197,0.995571037709914,14.715622090756977,0.3382701157891387,0.5,2,0.5
1,ii,,94462,0.195,5,5,1.0,0.42606952529575687,0.9806962218840574,14.461763525616098,0.1750314405386046,0.16233766233766234,7,0.14285714285714285
5,lucene-svd-blend,1.0,19114,0.28800000000000003,5,5,1.0,0.5512178125554701,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,ii-svd-blend,0.8,19414,0.681,5,5,1.0,0.7191268564043997,0.9883548720865531,15.662016721114163,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
5,ii-svd-blend,1.0,19414,0.678,5,5,1.0,0.7215928226986392,0.9861675368666384,15.627355000150859,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.9,19114,0.28700000000000003,5,5,1.0,0.5454137714130735,0.9977464898451499,15.346551844328435,0.32507187932704346,1.0,1,1.0
5,lucene-svd-blend,0.7,19414,0.481,5,5,1.0,0.6992486160108657,0.9883548720865531,15.662016721114163,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
1,ii,,95524,0.329,5,5,1.0,0.5302078946700322,0.9577202272505924,12.896298648830369,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,19414,0.47700000000000004,5,5,1.0,0.7066669130977606,0.9883548720865531,15.662016721114163,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,1.0,19414,0.481,5,5,1.0,0.7215928226986392,0.9861675368666384,15.627355000150859,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
1,ii,,95708,0.3,5,5,1.0,0.3116544084040141,1.0,12.184818934934553,0.0,0.0,,0.0
5,ii-svd-blend,0.9,20530,0.774,5,5,1.0,0.7025192137791343,0.9752246369158528,15.146298648830369,0.5183476128564473,0.4555555555555555,2,0.5
5,lucene-svd-blend,0.9,19414,0.483,5,5,1.0,0.7141152925073169,0.9861675368666384,15.627355000150859,0.17916729891542416,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.7,20530,0.579,5,5,1.0,0.7242646044019333,0.9752246369158528,15.146298648830369,0.6473214016400936,0.7666666666666666,1,1.0
5,ii-svd-blend,0.8,20530,0.796,5,5,1.0,0.697606276917857,0.9752246369158528,15.146298648830369,0.5331315201549238,0.46847826086956523,1,1.0
1,ii,,96370,0.306,5,5,1.0,0.8687602837147195,0.9560766692989228,12.734565739436487,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,20530,0.5750000000000001,5,5,1.0,0.7186756673637351,0.9752246369158528,15.146298648830369,0.6403823223242968,0.7435897435897436,1,1.0
5,ii-svd-blend,1.0,20530,0.796,5,5,1.0,0.7078029204434986,0.9752246369158528,15.146298648830369,0.5407682689458699,0.45138888888888884,2,0.5
5,lucene-svd-blend,1.0,20530,0.5760000000000001,5,5,1.0,0.7078029204434986,0.9752246369158528,15.146298648830369,0.5407682689458699,0.45138888888888884,2,0.5
1,ii,,96610,0.216,5,5,1.0,0.6790243345426634,0.973967522174974,14.396298648830369,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,20530,0.583,5,5,1.0,0.7131876568339703,0.9752246369158528,15.146298648830369,0.5436188983140977,0.6269841269841269,1,1.0
1,ii,,97780,0.21,5,5,1.0,0.4504164355087128,0.9814342034615984,13.215622090756977,0.0,0.0,,0.0
1,ii,,98880,0.225,5,5,1.0,1.3099512154252368,1.0,13.173592416536797,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,21391,0.835,5,5,1.0,0.7270572488355425,1.0,11.254142376861159,0.0,0.0,,0.0
5,ii-svd-blend,0.9,21391,1.063,5,5,1.0,0.7854944558610648,0.9938401843867608,11.184818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,21391,0.8320000000000001,5,5,1.0,0.7565268850337729,1.0,11.254142376861159,0.0,0.0,,0.0
1,ii,,99477,0.216,5,5,1.0,0.8351244381933117,0.962461355618192,12.819607253646886,0.1657897335445446,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.7,21413,0.139,5,5,1.0,0.8693660258430894,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,21391,0.834,5,5,1.0,0.8185630400275528,0.9049840133420414,10.184818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,21413,0.129,5,5,1.0,0.8588207217419396,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
1,ii,,100240,0.14,5,5,1.0,0.5507189722208026,0.988711067326514,16.162016721114163,0.0,0.0,,0.0
5,ii-svd-blend,0.8,21391,1.047,5,5,1.0,0.7526463931244161,0.9938401843867608,11.184818934934553,0.0,0.0,,0.0
5,ii-svd-blend,0.9,21413,0.251,5,5,1.0,0.8429097908014377,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
5,ii-svd-blend,1.0,21391,1.038,5,5,1.0,0.8185630400275528,0.9049840133420414,10.184818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,21413,0.131,5,5,1.0,0.8383485926225169,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,21391,0.844,5,5,1.0,0.7870688218005572,0.9938401843867608,11.184818934934553,0.0,0.0,,0.0
1,ii,,101921,0.259,5,5,1.0,1.1831468812123642,0.9874303781747493,10.588550902326398,0.0,0.0,,0.0
5,ii-svd-blend,0.8,21413,0.251,5,5,1.0,0.8476312838841761,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
5,ii-svd-blend,1.0,21413,0.245,5,5,1.0,0.8383485926225169,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,21413,0.13,5,5,1.0,0.8484790651791763,0.946119659470013,13.169733851395918,0.0,0.0,,0.0
1,ii,,101952,0.162,5,5,1.0,1.2261374136919256,0.9590709769239089,14.611636927867066,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,21860,0.635,5,5,1.0,0.8215816677891893,0.9948342163343727,13.350410409469312,0.07634399686918668,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.8,21860,0.645,5,5,1.0,0.803276735944858,0.9948342163343727,13.350410409469312,0.08582965388127714,0.06666666666666667,15,0.06666666666666667
1,ii,,103076,0.323,5,5,1.0,1.4451942563901519,0.956981808001621,12.065748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,21860,0.652,5,5,1.0,0.7684902147589596,0.9948342163343727,13.350410409469312,0.10094350569754454,0.1,10,0.1
5,lucene-svd-blend,0.7,22074,0.334,5,5,1.0,1.040554461561421,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
1,ii,,103582,0.171,5,5,1.0,0.30303896462512325,0.9775010236562883,15.211763525616098,0.0,0.0,,0.0
5,ii-svd-blend,0.9,21860,0.87,5,5,1.0,0.779045218288432,0.9948342163343727,13.350410409469312,0.09061816787047855,0.07692307692307693,13,0.07692307692307693
5,lucene-svd-blend,0.8,22074,0.329,5,5,1.0,1.0295550311167987,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,21860,0.651,5,5,1.0,0.7855658930273731,0.9948342163343727,13.350410409469312,0.09693126054770357,0.09090909090909091,11,0.09090909090909091
5,lucene-svd-blend,0.7,22245,0.13,5,5,1.0,0.6276743220518379,1.0,12.569607253646886,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,22074,0.323,5,5,1.0,1.0089648196026895,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,22245,0.128,5,5,1.0,0.6533321667356419,1.0,12.569607253646886,0.0,0.0,,0.0
5,ii-svd-blend,0.8,21860,0.885,5,5,1.0,0.7912587255169875,0.9948342163343727,13.350410409469312,0.08582965388127714,0.06666666666666667,15,0.06666666666666667
1,ii,,104397,0.28,5,5,1.0,0.2806423543891565,1.0,15.846551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,22245,0.13,5,5,1.0,0.7083969907621668,0.9843754362094167,12.373212623289701,0.0,0.0,,0.0
5,ii-svd-blend,1.0,21860,0.884,5,5,1.0,0.7684902147589596,0.9948342163343727,13.350410409469312,0.10094350569754454,0.1,10,0.1
5,lucene-svd-blend,0.9,22074,0.33,5,5,1.0,1.0190202984589731,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
5,ii-svd-blend,0.9,22074,0.495,5,5,1.0,1.0188421835594925,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,22245,0.13,5,5,1.0,0.6802891547550753,0.9843754362094167,12.373212623289701,0.0,0.0,,0.0
1,ii,,106537,0.269,5,5,1.0,0.44004662474515943,0.9967001855344557,10.469480655897856,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,24200,0.503,5,5,1.0,0.6232394367586285,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,24200,0.496,5,5,1.0,0.6396021695423588,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,ii-svd-blend,0.8,22074,0.502,5,5,1.0,1.0290219440353852,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
5,ii-svd-blend,0.9,22245,0.248,5,5,1.0,0.7054780613417053,0.9843754362094167,12.373212623289701,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,24200,0.497,5,5,1.0,0.6737299266173021,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,ii-svd-blend,1.0,22074,0.5,5,5,1.0,1.0089648196026895,0.952738873704558,13.877355000150859,0.0,0.0,,0.0
1,ii,,108159,0.28600000000000003,5,5,1.0,0.5282283363939184,1.0,12.184818934934553,0.0,0.0,,0.0
5,ii-svd-blend,0.8,22245,0.242,5,5,1.0,0.7028694725639558,0.9843754362094167,12.373212623289701,0.0,0.0,,0.0
1,ii,,108922,0.166,5,5,1.0,1.235350986153011,1.0,8.85812753975107,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,24200,0.506,5,5,1.0,0.6564443170948622,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,ii-svd-blend,1.0,22245,0.255,5,5,1.0,0.7083969907621668,0.9843754362094167,12.373212623289701,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,24797,0.51,5,5,1.0,0.6331717100683683,0.9656244886491899,15.992566681438523,0.2415183273288894,0.5,2,0.5
5,lucene-svd-blend,0.8,24797,0.504,5,5,1.0,0.6274262026474335,0.9656244886491899,15.992566681438523,0.2415183273288894,0.5,2,0.5
5,lucene-svd-blend,0.7,27142,0.112,5,5,1.0,0.42035281334232527,1.0,16.662016721114163,0.18933174901089286,0.3333333333333333,3,0.3333333333333333
1,ii,,110507,0.24,5,5,1.0,0.7185233728611029,1.0,13.284945532683583,0.08708286104392494,0.05,20,0.05
5,lucene-svd-blend,0.8,27142,0.111,5,5,1.0,0.4270949833615277,1.0,16.662016721114163,0.1292390246877013,0.2,5,0.2
5,lucene-svd-blend,1.0,24797,0.505,5,5,1.0,0.6193753259361579,0.9698102090838888,16.06189012336513,0.15238109874460676,0.3333333333333333,3,0.3333333333333333
1,ii,,111036,0.132,5,5,1.0,1.3708162176329175,0.8707894333354085,12.961763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,27142,0.113,5,5,1.0,0.4461685127493967,1.0,16.662016721114163,0.0,0.0,,0.0
5,ii-svd-blend,0.9,24200,0.704,5,5,1.0,0.6668576809232701,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,24797,0.526,5,5,1.0,0.6228189408523572,0.9698102090838888,16.06189012336513,0.2415183273288894,0.5,2,0.5
1,ii,,113645,0.28800000000000003,5,5,1.0,0.46418309741847225,0.9865207807316516,12.119354058148824,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,27142,0.109,5,5,1.0,0.43573701109803675,1.0,16.662016721114163,0.07064238300407155,0.05263157894736842,19,0.05263157894736842
5,ii-svd-blend,0.8,24200,0.704,5,5,1.0,0.660172147336531,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,27242,0.517,5,5,1.0,0.9611955448026226,0.9055816341411593,9.00028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,27242,0.542,5,5,1.0,0.9487256799446039,0.9612837504074949,9.553889181363095,0.0,0.0,,0.0
5,ii-svd-blend,1.0,24200,0.774,5,5,1.0,0.6737299266173021,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,27242,0.464,5,5,1.0,0.9280517897059943,0.9612837504074949,9.553889181363095,0.0,0.0,,0.0
1,ii,,114499,0.253,5,5,1.0,0.474302809893445,1.0,15.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,27456,0.338,5,5,1.0,0.49440913001357734,0.9680127203232497,15.131213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,27242,0.45,5,5,1.0,0.9376610077540716,0.9612837504074949,9.553889181363095,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,27456,0.271,5,5,1.0,0.470525416914987,0.9881944468071231,15.446678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,27456,0.356,5,5,1.0,0.48368658089563554,0.9680127203232497,15.131213565291738,0.0,0.0,,0.0
1,ii,,117007,0.291,5,5,1.0,0.32377551253996323,1.0,16.131213565291738,0.0,0.0,,0.0
5,ii-svd-blend,0.9,24797,0.918,5,5,1.0,0.6040790841849826,0.9698102090838888,16.06189012336513,0.15238109874460676,0.3333333333333333,3,0.3333333333333333
5,ii-svd-blend,0.8,24797,0.6940000000000001,5,5,1.0,0.5895397267684558,0.9698102090838888,16.06189012336513,0.1207591636644447,0.25,4,0.25
5,lucene-svd-blend,0.9,27456,0.27,5,5,1.0,0.47567913055538114,0.9798182735161266,15.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,27731,0.41200000000000003,5,5,1.0,0.5472541751741337,0.9842236972146419,15.596551844328435,0.07296598759340713,0.09090909090909091,11,0.09090909090909091
1,ii,,117144,0.356,5,5,1.0,0.6502718270080804,1.0,14.315748688506009,0.27941256074239174,0.5,2,0.5
5,ii-svd-blend,0.8,27142,0.212,5,5,1.0,0.4559133825812429,1.0,16.662016721114163,0.07341564536068554,0.058823529411764705,17,0.058823529411764705
5,lucene-svd-blend,0.7,27731,0.537,5,5,1.0,0.5354150382182891,0.9842236972146419,15.596551844328435,0.07041101392691054,0.08333333333333333,12,0.08333333333333333
5,ii-svd-blend,0.9,27142,0.28200000000000003,5,5,1.0,0.450987785334457,1.0,16.662016721114163,0.06832013570375561,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.8,27731,0.521,5,5,1.0,0.5357871232507567,0.9842236972146419,15.596551844328435,0.07296598759340713,0.09090909090909091,11,0.09090909090909091
5,ii-svd-blend,1.0,24797,0.901,5,5,1.0,0.6193753259361579,0.9698102090838888,16.06189012336513,0.15238109874460676,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,1.0,30516,0.21,5,5,1.0,0.7633668444073456,0.9880683763680219,10.842409467467276,0.10542744031650239,0.05,20,0.05
5,lucene-svd-blend,0.9,27731,0.422,5,5,1.0,0.5397596358316031,0.9842236972146419,15.596551844328435,0.07598624574511997,0.1,10,0.1
5,lucene-svd-blend,0.7,30516,0.20400000000000001,5,5,1.0,0.7831758702662676,1.0,10.973339221038733,0.0,0.0,,0.0
1,ii,,117258,0.27,5,5,1.0,0.4386879300670032,0.9809523626569241,16.246425246579403,0.06515899402291911,0.05555555555555555,18,0.05555555555555555
5,lucene-svd-blend,0.8,30516,0.20400000000000001,5,5,1.0,0.7755859805592292,1.0,10.973339221038733,0.09811884728025053,0.04,25,0.04
5,ii-svd-blend,1.0,27142,0.216,5,5,1.0,0.4461685127493967,1.0,16.662016721114163,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,30516,0.21,5,5,1.0,0.7689744978634783,1.0,10.973339221038733,0.10726402812523028,0.05263157894736842,19,0.05263157894736842
1,ii,,117861,0.31,5,5,1.0,0.7705223853207469,0.9826529155912442,13.088550902326398,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,31476,0.392,5,5,1.0,0.5898010327690898,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,31476,0.377,5,5,1.0,0.5631863805327483,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
5,ii-svd-blend,0.8,27242,0.669,5,5,1.0,0.93964037823693,0.9612837504074949,9.553889181363095,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,31476,0.382,5,5,1.0,0.5715758307785829,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
5,ii-svd-blend,0.9,27242,0.658,5,5,1.0,0.9331223317666967,0.9612837504074949,9.553889181363095,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,31476,0.391,5,5,1.0,0.5804547498954561,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
1,ii,,117918,0.291,5,5,1.0,0.4877704789362632,1.0,11.35426897461019,0.0,0.0,,0.0
5,ii-svd-blend,1.0,27242,0.669,5,5,1.0,0.9280517897059943,0.9612837504074949,9.553889181363095,0.0,0.0,,0.0
1,ii,,118482,0.187,5,5,1.0,0.3632263224276473,1.0,14.781086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,31921,0.551,5,5,1.0,0.32253672008893297,0.9858053004159875,12.815748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.8,27456,0.467,5,5,1.0,0.4795763765091622,0.9680127203232497,15.131213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,31921,0.548,5,5,1.0,0.30952930145785484,0.9858053004159875,12.815748688506009,0.0,0.0,,0.0
5,ii-svd-blend,0.9,27456,0.459,5,5,1.0,0.4747254535489192,0.9798182735161266,15.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,31921,0.546,5,5,1.0,0.31270140979340016,0.9858053004159875,12.815748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,33871,0.225,5,5,1.0,0.5967226907458618,0.9469460806793344,15.242566681438523,0.0,0.0,,0.0
1,ii,,120067,0.324,5,5,1.0,0.6562226170339948,0.9697106499161511,11.815748688506009,0.07117007512252552,0.09090909090909091,11,0.09090909090909091
5,lucene-svd-blend,0.9,31921,0.555,5,5,1.0,0.31705313035571775,0.9858053004159875,12.815748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,33871,0.233,5,5,1.0,0.6034768980963878,0.9469460806793344,15.242566681438523,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,33871,0.232,5,5,1.0,0.6006934705303694,0.9469460806793344,15.242566681438523,0.0,0.0,,0.0
5,ii-svd-blend,1.0,27456,0.463,5,5,1.0,0.470525416914987,0.9881944468071231,15.446678442077467,0.0,0.0,,0.0
1,ii,,120907,0.16,5,5,1.0,0.49979197959303623,1.0,15.91587528625504,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,33871,0.243,5,5,1.0,0.5984400665420064,0.9469460806793344,15.242566681438523,0.0,0.0,,0.0
1,ii,,121303,0.274,5,5,1.0,1.1088600164575364,0.994878188334101,13.465622090756977,0.0,0.0,,0.0
5,ii-svd-blend,0.8,27731,0.652,5,5,1.0,0.5118053657032784,0.9842236972146419,15.596551844328435,0.06310521114143235,0.0625,16,0.0625
5,ii-svd-blend,0.9,27731,0.618,5,5,1.0,0.5267154368421061,0.9842236972146419,15.596551844328435,0.07296598759340713,0.09090909090909091,11,0.09090909090909091
5,lucene-svd-blend,1.0,34156,0.609,5,5,1.0,0.7407376177543065,1.0,14.450537007218344,0.0,0.0,,0.0
1,ii,,121386,0.171,5,5,1.0,0.168982850343446,1.0,15.346551844328435,0.06675871749750188,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.7,34156,0.606,5,5,1.0,0.8594796290743468,1.0,14.450537007218344,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,34156,0.639,5,5,1.0,0.8189304980484061,1.0,14.450537007218344,0.0,0.0,,0.0
5,ii-svd-blend,1.0,27731,0.624,5,5,1.0,0.5472541751741337,0.9842236972146419,15.596551844328435,0.07296598759340713,0.09090909090909091,11,0.09090909090909091
5,ii-svd-blend,0.8,30516,0.353,5,5,1.0,0.7281608766563753,1.0,10.973339221038733,0.0,0.0,,0.0
5,ii-svd-blend,0.9,30516,0.357,5,5,1.0,0.7453420406259691,1.0,10.973339221038733,0.10373790699026698,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.9,34156,0.612,5,5,1.0,0.7793006410588025,1.0,14.450537007218344,0.0,0.0,,0.0
1,ii,,124078,0.323,5,5,1.0,0.7513077892265593,0.9852892439757595,13.154015779112127,0.0,0.0,,0.0
1,ii,,125012,0.14300000000000002,5,5,1.0,0.3725061737645949,0.9851295720965634,16.56189012336513,0.0,0.0,,0.0
5,ii-svd-blend,1.0,30516,0.358,5,5,1.0,0.7633668444073456,0.9880683763680219,10.842409467467276,0.10542744031650239,0.05,20,0.05
5,lucene-svd-blend,1.0,35050,0.62,5,5,1.0,0.1911686152302761,1.0,11.784945532683583,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,35050,0.623,5,5,1.0,0.13844917394871264,1.0,11.784945532683583,0.0,0.0,,0.0
5,ii-svd-blend,0.8,31476,0.5680000000000001,5,5,1.0,0.5612333666552779,0.9644296036528945,14.4964252465794,0.0,0.0,,0.0
5,ii-svd-blend,0.9,31476,0.5680000000000001,5,5,1.0,0.5749743630574667,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
1,ii,,125084,0.303,5,5,1.0,0.8749062281168891,0.9514126860001778,10.469480655897856,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,35050,0.632,5,5,1.0,0.15396771370549295,1.0,11.784945532683583,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,35050,0.636,5,5,1.0,0.1717512118085057,1.0,11.784945532683583,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,35613,0.318,5,5,1.0,0.8953484654683236,0.9811889407242911,8.838550902326396,0.08845978986567862,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.7,35613,0.318,5,5,1.0,0.8632058832515782,0.9811889407242911,8.838550902326396,0.09146659753791214,0.05263157894736842,19,0.05263157894736842
1,ii,,125288,0.219,5,5,1.0,0.549564874323912,0.9750893286469643,14.446678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,36665,0.15,5,5,1.0,0.7688075630146264,0.9917069313725101,12.434818934934553,0.0,0.0,,0.0
5,ii-svd-blend,1.0,31476,0.5740000000000001,5,5,1.0,0.5898010327690898,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,35613,0.328,5,5,1.0,0.8735007261890316,0.9811889407242911,8.838550902326396,0.09146659753791214,0.05263157894736842,19,0.05263157894736842
5,lucene-svd-blend,0.7,36665,0.152,5,5,1.0,0.7289274982896878,0.9917069313725101,12.434818934934553,0.0,0.0,,0.0
1,ii,,125984,0.212,5,5,1.0,0.41910711417740876,0.9933386987936906,14.930960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,35613,0.318,5,5,1.0,0.8842200016011554,0.9811889407242911,8.838550902326396,0.08589325845799718,0.043478260869565216,23,0.043478260869565216
5,lucene-svd-blend,0.8,36665,0.146,5,5,1.0,0.7415455546102049,0.9917069313725101,12.434818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,36665,0.146,5,5,1.0,0.7548508020070576,0.9917069313725101,12.434818934934553,0.0,0.0,,0.0
1,ii,,127683,0.294,5,5,1.0,0.3600494184166329,0.9973909022902632,13.25028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,39271,0.42,5,5,1.0,0.48315562265158674,0.9914338813994666,11.588550902326398,0.0,0.0,,0.0
5,lucene-svd-blend,0.7,39271,0.41600000000000004,5,5,1.0,0.48119865164977343,0.9914338813994666,11.588550902326398,0.0,0.0,,0.0
5,ii-svd-blend,0.8,31921,0.796,5,5,1.0,0.2786720725832323,1.0,13.00028381172028,0.0,0.0,,0.0
5,ii-svd-blend,0.9,31921,0.804,5,5,1.0,0.2981923882466277,1.0,13.00028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.8,39271,0.426,5,5,1.0,0.48080951049685167,0.9914338813994666,11.588550902326398,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,40071,0.216,5,5,1.0,0.5570199737248672,0.971210487253925,12.450537007218344,0.0,0.0,,0.0
